hs1	78000000	78100000	0.4786
hs1	78100000	78200000	0.5034
hs1	78200000	78300000	0.5371
hs1	78300000	78400000	0.0000
hs1	78400000	78500000	0.5542
hs1	78500000	78600000	0.5384
hs1	78600000	78700000	0.5432
hs1	78700000	78800000	0.5443
hs1	78800000	78900000	0.5615
hs1	78900000	79000000	0.5529
hs1	79000000	79100000	0.5553
hs1	79100000	79200000	0.5616
hs1	79200000	79300000	0.5480
hs1	79300000	79400000	0.6375
hs1	79400000	79500000	0.0000
hs1	79500000	79600000	0.5603
hs1	79600000	79700000	0.4656
hs1	79700000	79800000	0.5481
hs1	79800000	79900000	0.5421
hs1	79900000	80000000	0.5545
hs1	80000000	80100000	0.5791
hs1	80100000	80200000	0.5162
hs1	80200000	80300000	0.5455
hs1	80300000	80400000	0.5439
hs1	80400000	80500000	0.5662
hs1	80500000	80600000	0.5767
hs1	80600000	80700000	0.5156
hs1	80700000	80800000	0.5425
hs1	80800000	80900000	0.5620
hs1	80900000	81000000	0.5294
hs1	81000000	81100000	0.5746
hs1	81100000	81200000	0.5673
hs1	81200000	81300000	0.5444
hs1	81300000	81400000	0.5504
hs1	81400000	81500000	0.5479
hs1	81500000	81600000	0.5481
hs1	81600000	81700000	0.5421
hs1	81700000	81800000	0.5661
hs1	81800000	81900000	0.5487
hs1	81900000	82000000	0.5585
hs1	82000000	82100000	0.5678
hs1	82100000	82200000	0.5259
hs1	82200000	82300000	0.5325
hs1	82300000	82400000	0.5496
